image_id ,healthy               ,multiple_diseases     ,rust                  ,scab
Test_455 ,2.168999799323501e-06 ,1.0448220564285293e-05,2.528117420297349e-06 ,0.999984860420227
Test_456 ,5.753992809331976e-06 ,0.0028936010785400867 ,0.9969167709350586    ,0.00018397091480437666
Test_457 ,0.00015510135563090444,0.00021659430058207363,5.0461483624530956e-05,0.9995778203010559
Test_458 ,0.14357122778892517   ,0.01184879057109356   ,0.004095148760825396  ,0.8404847979545593
Test_459 ,0.00015902049199212343,0.0006887317867949605 ,0.9987854361534119    ,0.0003667387063615024
Test_460 ,0.0002877361548598856 ,0.0006232238956727087 ,0.0007502853986807168 ,0.9983386993408203
Test_461 ,5.723515187128214e-06 ,0.00017010314331855625,2.804862378980033e-05 ,0.9997962117195129
Test_462 ,6.46847729512956e-06  ,0.1500411331653595    ,0.7477853298187256    ,0.1021670550107956
Test_463 ,5.371489805838792e-06 ,0.0031707528978586197 ,0.0006199551280587912 ,0.9962038397789001
Test_464 ,0.9999692440032959    ,7.101044047885807e-06 ,5.397034783527488e-06 ,1.831715962907765e-05
Test_465 ,1.8425203052174766e-06,7.432714483002201e-05 ,0.9998359680175781    ,8.787881233729422e-05
Test_466 ,0.0028158919885754585 ,0.07149004936218262   ,0.9218432903289795    ,0.003850730834528804
Test_467 ,8.41213818603137e-07  ,7.33747219783254e-05  ,9.026185580296442e-06 ,0.999916672706604
Test_468 ,0.9925585985183716    ,0.003329974366351962  ,0.0009581572376191616 ,0.003153220983222127
Test_469 ,0.00021261571964714676,0.06353765726089478   ,0.9346225261688232    ,0.0016273040091618896
Test_470 ,4.171044201939367e-05 ,0.0001650476042414084 ,6.628208211623132e-05 ,0.9997269511222839
Test_471 ,0.0009990804828703403 ,1.1193963473488111e-05,0.9987886548042297    ,0.000201105372980237
Test_472 ,0.9998879432678223    ,1.8984479538630694e-05,3.9498139813076705e-05,5.3596140787703916e-05
Test_473 ,0.03129753842949867   ,0.11301595717668533   ,0.11229998618364334   ,0.7433865070343018
Test_474 ,3.970331817981787e-05 ,0.0005735941813327372 ,0.9993234872817993    ,6.32996452623047e-05
Test_475 ,1.1836486009997316e-05,0.0013994770124554634 ,3.289767118985765e-05 ,0.9985557198524475
Test_476 ,4.2083549487870187e-05,0.00010045628005173057,3.116823427262716e-05 ,0.9998262524604797
Test_477 ,0.0011959475232288241 ,0.000228785807848908  ,3.000221295224037e-05 ,0.9985452890396118
Test_478 ,1.8218539480585605e-05,7.476990867871791e-05 ,1.789921043382492e-05 ,0.9998891353607178
Test_479 ,0.018031470477581024  ,0.002052041469141841  ,0.00020051762112416327,0.9797159433364868
Test_480 ,6.063085947971558e-06 ,0.9212921261787415    ,0.07820885628461838   ,0.0004930509603582323
Test_481 ,4.336720303399488e-05 ,0.0008837535860948265 ,9.675336332293227e-05 ,0.9989761114120483
Test_482 ,0.0038855704478919506 ,0.005305685102939606  ,0.0002489734615664929 ,0.9905597567558289
Test_483 ,0.00040829816134646535,0.0008922305423766375 ,0.998579740524292     ,0.0001196890661958605
Test_484 ,0.9976246953010559    ,0.0003109993995167315 ,0.00022103547235019505,0.0018432423239573836
Test_485 ,0.9997256398200989    ,0.00012411492934916168,5.119468187331222e-05 ,9.895701805362478e-05
Test_486 ,1.6528010746696964e-05,0.00043534068390727043,3.807528264587745e-05 ,0.9995100498199463
Test_487 ,0.9997547268867493    ,0.00010558274516370147,7.477450253645657e-06 ,0.00013213283091317862
Test_488 ,1.0286225915479008e-05,0.10678857564926147   ,0.8719635605812073    ,0.0212375707924366
Test_489 ,0.0001780373859219253 ,0.0007874782895669341 ,0.9987965822219849    ,0.00023790843260940164
Test_490 ,0.025375429540872574  ,0.4345043897628784    ,0.47002100944519043   ,0.07009919732809067
Test_491 ,9.803578723222017e-05 ,0.00017285600188188255,0.9996814727783203    ,4.7620840632589534e-05
Test_492 ,0.07233324646949768   ,0.05032868683338165   ,0.0011168548371642828 ,0.8762211799621582
Test_493 ,0.0001240284473169595 ,0.003793133655562997  ,0.0002491188351996243 ,0.9958337545394897
Test_494 ,1.2243332093930803e-05,0.000707097933627665  ,0.9988569021224976    ,0.0004237345128785819
Test_495 ,8.087302376225125e-06 ,0.0002001301181735471 ,2.0078861780348234e-05,0.999771773815155
Test_496 ,0.9999886751174927    ,2.458666358506889e-06 ,6.091283921705326e-06 ,2.80726931123354e-06
Test_497 ,4.2484138248255476e-05,0.00011815115431090817,9.29629459278658e-06  ,0.9998301267623901
Test_498 ,0.9999784231185913    ,6.590459634026047e-06 ,4.013072157249553e-06 ,1.0947899681923445e-05
Test_499 ,0.001386802876368165  ,0.016706913709640503  ,0.9814671874046326    ,0.0004391033435240388
Test_500 ,0.003588295541703701  ,0.0036697236355394125 ,0.9920593500137329    ,0.0006825251621194184
Test_501 ,0.9998522996902466    ,5.168588177184574e-05 ,1.5626006643287838e-05,8.043498382903636e-05
Test_502 ,0.9981192946434021    ,0.0009325901628471911 ,0.00033856817753985524,0.0006096099386923015
Test_503 ,0.0035693885292857885 ,0.0008036575163714588 ,0.9955664277076721    ,6.049747025826946e-05
Test_504 ,0.0012790411710739136 ,0.0018243658123537898 ,0.00012255480396561325,0.9967741370201111
Test_505 ,0.00013893139839638025,0.00036640651524066925,6.916059646755457e-05 ,0.9994255304336548
Test_506 ,2.1882049949795146e-08,0.9998595714569092    ,0.00013665025471709669,3.750247287825914e-06
Test_507 ,0.001755820238031447  ,0.000147211758303456  ,0.998013973236084     ,8.302184869535267e-05
Test_508 ,3.352770727360621e-05 ,0.00045970280189067125,0.9993407130241394    ,0.00016609493468422443
Test_509 ,2.607665919640567e-05 ,0.0010002899216488004 ,0.9987344145774841    ,0.00023923045955598354
Test_510 ,0.00028200793894939125,0.002319518243893981  ,0.9953218102455139    ,0.0020766977686434984
Test_511 ,7.702212315052748e-06 ,3.2828334951773286e-05,7.019997156021418e-06 ,0.9999524354934692
Test_512 ,0.9999570846557617    ,1.7122263670898974e-05,4.9340337682224344e-06,2.0910423700115643e-05
Test_513 ,0.00997773464769125   ,0.002000462729483843  ,0.00024343447876162827,0.98777836561203
Test_514 ,0.9999070167541504    ,1.6834675989230163e-05,2.8624201604543487e-06,7.32354455976747e-05
Test_515 ,2.2923633878235705e-05,0.00020613592641893774,0.9997367262840271    ,3.419167478568852e-05
Test_516 ,1.337297089776257e-05 ,0.00014095398364588618,0.9997804760932922    ,6.52762028039433e-05
Test_517 ,2.6627683382685063e-06,0.0006387454923242331 ,4.7665696911280975e-05,0.9993109703063965
Test_518 ,4.360139791970141e-05 ,0.0035171592608094215 ,0.9930103421211243    ,0.003428931813687086
Test_519 ,0.0007650026236660779 ,0.011621769517660141  ,0.00033538989373482764,0.9872777462005615
Test_520 ,1.8235758716400596e-06,0.8059300184249878    ,0.1822533756494522    ,0.011814745143055916
Test_521 ,0.9990366697311401    ,0.00010948228737106547,6.445630788221024e-06 ,0.0008474392234347761
Test_522 ,5.592241336671577e-07 ,1.5559382518404163e-05,0.9999806880950928    ,3.145802793369512e-06
Test_523 ,6.4573200688755605e-06,7.57689995225519e-05  ,0.9998571872711182    ,6.054003461031243e-05
Test_524 ,1.633408828638494e-06 ,7.799807463015895e-06 ,0.9999886751174927    ,1.8033606465905905e-06
Test_525 ,0.9915122389793396    ,0.0016376326093450189 ,0.005862890277057886  ,0.0009871212532743812
Test_526 ,3.19949904223904e-05  ,0.05081397294998169   ,0.9488668441772461    ,0.0002871903416235
Test_527 ,0.03868400305509567   ,0.4137401282787323    ,0.5414917469024658    ,0.006084072403609753
Test_528 ,0.0008071609772741795 ,0.014376349747180939  ,0.9793128967285156    ,0.005503657273948193
Test_529 ,0.08050151914358139   ,0.006868006195873022  ,0.00869057234376669   ,0.903939962387085
Test_530 ,0.9999772310256958    ,5.478165803651791e-06 ,9.160011359199416e-06 ,8.053364581428468e-06
Test_531 ,9.194789890898392e-05 ,0.0012018673587590456 ,0.9978033900260925    ,0.0009027352789416909
Test_532 ,0.004888064227998257  ,0.0005672162515111268 ,0.9941991567611694    ,0.0003455578116700053
Test_533 ,0.05897631123661995   ,0.7335100769996643    ,0.022621043026447296  ,0.18489262461662292
Test_534 ,2.856465471268166e-06 ,8.97028894542018e-06  ,2.624651870064554e-06 ,0.9999855756759644
Test_535 ,1.0322582056687679e-05,2.067653986159712e-05 ,0.999927282333374     ,4.16801412939094e-05
Test_536 ,0.00356766814365983   ,0.39682531356811523   ,0.2853066921234131    ,0.3143003284931183
Test_537 ,0.0001159439780167304 ,0.00019561770022846758,0.9996656179428101    ,2.2784090106142685e-05
Test_538 ,4.057131661738822e-07 ,6.2896933741285466e-06,4.143014677993051e-07 ,0.999992847442627
Test_539 ,0.0027092802338302135 ,0.00014469221059698611,0.9970922470092773    ,5.386264456319623e-05
Test_540 ,4.984833594789961e-06 ,2.5638208171585575e-05,0.9999271631240845    ,4.2141942685702816e-05
Test_541 ,0.9999605417251587    ,9.025487997860182e-06 ,2.5413060939172283e-05,5.019164291297784e-06
Test_542 ,0.9999896287918091    ,7.352095963142347e-06 ,1.4957672647142317e-06,1.5195176956694922e-06
Test_543 ,2.3945509383338504e-05,0.6690779328346252    ,0.25806698203086853   ,0.07283113896846771
Test_544 ,0.00011322287900839001,0.0006827861652709544 ,0.9986131191253662    ,0.0005909213214181364
Test_545 ,0.00012798125681001693,0.001027880236506462  ,0.9985952973365784    ,0.0002488369354978204
Test_546 ,0.0060594710521399975 ,0.06556732207536697   ,0.0020799909252673388 ,0.926293134689331
Test_547 ,5.276210231386358e-06 ,3.057694630115293e-05 ,0.9999269247055054    ,3.726304930751212e-05
Test_548 ,1.0588939403533004e-05,0.832578182220459     ,0.16546663641929626   ,0.0019445973448455334
Test_549 ,0.00037123047513887286,0.0006070464150980115 ,6.778004171792418e-05 ,0.9989538192749023
Test_550 ,5.59681466256734e-05  ,0.00014871587336529046,3.5813875001622364e-05,0.9997594952583313
Test_551 ,0.9996387958526611    ,3.7877071008551866e-05,2.7896461688214913e-05,0.0002954037336166948
Test_552 ,0.00015211463323794305,0.9444923400878906    ,0.05465676635503769   ,0.0006987500237300992
Test_553 ,3.306554390292149e-06 ,7.439861292368732e-06 ,1.0014263352786656e-05,0.9999792575836182
Test_554 ,0.014817746356129646  ,0.10548592358827591   ,0.0035834177397191525 ,0.8761128783226013
Test_555 ,0.030411040410399437  ,0.056557547301054     ,0.004335645120590925  ,0.9086958169937134
Test_556 ,0.9998180270195007    ,7.522022497141734e-05 ,8.04642513685394e-06  ,9.871278598438948e-05
Test_557 ,6.227889571164269e-06 ,0.9987391829490662    ,0.0011517006205394864 ,0.00010285445023328066
Test_558 ,2.3697519281995483e-05,0.9305078983306885    ,0.06871876865625381   ,0.0007496671169064939
Test_559 ,0.9932250380516052    ,0.0025612409226596355 ,0.0001486411492805928 ,0.004065061453729868
Test_560 ,7.159199594752863e-05 ,2.9404560336843133e-05,0.9998738765716553    ,2.504141411918681e-05
Test_561 ,1.8493907191441394e-05,0.9828370809555054    ,0.01693693734705448   ,0.00020752896671183407
Test_562 ,0.004673509858548641  ,0.058928657323122025  ,0.9358717799186707    ,0.0005260130856186152
Test_563 ,0.0005187562201172113 ,0.9647729396820068    ,0.030884480103850365  ,0.0038238116540014744
Test_564 ,0.0001274365931749344 ,0.925621747970581     ,0.07155082374811172   ,0.0026999583933502436
Test_565 ,5.886689541512169e-05 ,0.000273747747996822  ,0.9995203018188477    ,0.00014710739196743816
Test_566 ,0.00042007036972790956,0.0013924645027145743 ,0.9977495074272156    ,0.0004378914018161595
Test_567 ,9.558076271787286e-06 ,7.260415441123769e-05 ,3.1837003007240128e-06,0.9999146461486816
Test_568 ,0.01804659515619278   ,0.005094138905405998  ,0.976729691028595     ,0.00012952479301020503
Test_569 ,0.0023011062294244766 ,0.02533937618136406   ,0.0020111522171646357 ,0.9703484773635864
Test_570 ,0.01505665760487318   ,0.00440444890409708   ,0.0014251740649342537 ,0.979113757610321
Test_571 ,0.0009193260339088738 ,0.008212560787796974  ,0.9871430993080139    ,0.0037250497844070196
Test_572 ,0.171650692820549     ,0.0009174757287837565 ,0.0014637366402894258 ,0.8259680867195129
Test_573 ,0.000586710695642978  ,0.001091731945052743  ,9.73630158114247e-05  ,0.9982241988182068
Test_574 ,0.00042996538104489446,0.0006551864207722247 ,4.3911666580243036e-05,0.9988709092140198
Test_575 ,0.7313057780265808    ,0.0072182584553956985 ,0.000273971410933882  ,0.26120197772979736
Test_576 ,0.0015351632609963417 ,0.009993824176490307  ,0.027264725416898727  ,0.961206316947937
Test_577 ,0.00010357171413488686,0.00042162963654845953,0.0001926373952301219 ,0.99928218126297
Test_578 ,0.05752244219183922   ,0.05032848194241524   ,0.006950212176889181  ,0.8851988315582275
Test_579 ,0.8668634295463562    ,0.07143009454011917   ,0.0070915985852479935 ,0.05461494252085686
Test_580 ,3.177540929755196e-05 ,0.00019870598043780774,0.9992938041687012    ,0.0004756766138598323
Test_581 ,0.9999542236328125    ,3.20549588650465e-05  ,3.2724315133236814e-06,1.0537570233282167e-05
Test_582 ,0.00019057425379287452,0.42281004786491394   ,0.5761497616767883    ,0.0008495611837133765
Test_583 ,0.9997652173042297    ,4.717406409326941e-05 ,4.8305082600563765e-06,0.0001826696388889104
Test_584 ,0.0008268044330179691 ,0.0008344533853232861 ,0.9982477426528931    ,9.098696318687871e-05
Test_585 ,0.00014404412650037557,0.00014293065760284662,0.9996695518493652    ,4.3459931475808844e-05
Test_586 ,0.9996947050094604    ,0.00011969455954385921,2.992559302583686e-06 ,0.00018261199875269085
Test_587 ,2.2779242499382235e-05,0.0007774305413477123 ,0.9990793466567993    ,0.00012050827353959903
Test_588 ,7.174434358603321e-06 ,0.0041896686889231205 ,0.9957473874092102    ,5.5825148592703044e-05
Test_589 ,0.0009849570924416184 ,0.04921801760792732   ,0.912402868270874     ,0.037394098937511444
Test_590 ,2.5899399247464316e-07,2.248805685667321e-05 ,0.9999752044677734    ,2.121864781656768e-06
Test_591 ,0.02173004299402237   ,0.006041446700692177  ,0.9697149991989136    ,0.002513424027711153
Test_592 ,0.9998981952667236    ,3.892083259415813e-05 ,9.40901918511372e-06  ,5.350588617147878e-05
Test_593 ,2.8478855256253155e-06,7.068824197631329e-05 ,0.999870777130127     ,5.565611718338914e-05
Test_594 ,0.00047289737267419696,0.010849006474018097  ,0.9870675206184387    ,0.0016105582471936941
Test_595 ,4.4646672904491425e-05,0.0014726252993568778 ,0.00010502895747777075,0.9983776807785034
Test_596 ,0.9999489784240723    ,1.9545279428712092e-05,1.4642941096099094e-05,1.6823538317112252e-05
Test_597 ,7.091026645866805e-07 ,2.7798282644653227e-06,3.906368704065244e-07 ,0.9999961853027344
Test_598 ,0.011899550445377827  ,0.4275851547718048    ,0.5555413961410522    ,0.0049739498645067215
Test_599 ,0.0002870393800549209 ,0.008323810994625092  ,0.0003228039713576436 ,0.9910662770271301
Test_600 ,2.8875931093352847e-05,0.0443936325609684    ,0.9553750157356262    ,0.00020243020844645798
Test_601 ,4.269226701580919e-05 ,0.0014376372564584017 ,0.00013369221414905041,0.998386025428772
Test_602 ,8.079352937784279e-07 ,0.0039091771468520164 ,9.328368469141424e-05 ,0.9959968328475952
Test_603 ,8.779871131991968e-05 ,0.0011611739173531532 ,4.2540454160189256e-05,0.9987084865570068
Test_604 ,0.0026154962833970785 ,0.8646553754806519    ,0.12392822653055191   ,0.008800927549600601
Test_605 ,0.9999959468841553    ,2.220566557298298e-06 ,1.0562926036072895e-06,7.526978151872754e-07
Test_606 ,0.00040219491347670555,0.0003923015028703958 ,5.176713239052333e-05 ,0.999153733253479
Test_607 ,0.9993752837181091    ,0.00016804035112727433,1.7242729882127605e-05,0.0004394416755530983
Test_608 ,0.0001299483556067571 ,0.002637971891090274  ,5.628279541269876e-05 ,0.9971756935119629
Test_609 ,0.9999295473098755    ,7.19167564966483e-06  ,8.630544471088797e-06 ,5.461491673486307e-05
Test_610 ,2.4919893348851474e-07,0.0003538576711434871 ,1.501221049693413e-05 ,0.9996309280395508
Test_611 ,0.9996949434280396    ,0.00018551605171523988,1.0333833415643312e-05,0.00010916562314378098
Test_612 ,6.051627133274451e-05 ,9.149962716037408e-05 ,0.9997965693473816    ,5.138869528309442e-05
Test_613 ,0.999962329864502     ,1.1117039321106859e-05,5.555671577894827e-06 ,2.1002926587243564e-05
Test_614 ,1.9540406356099993e-05,0.005156614352017641  ,0.9943142533302307    ,0.0005095092346891761
Test_615 ,1.099116502700781e-06 ,0.0006083627231419086 ,0.9992170333862305    ,0.00017350289272144437
Test_616 ,0.00028677043155767024,4.837691085413098e-05 ,6.861724159534788e-06 ,0.9996579885482788
Test_617 ,0.11936727166175842   ,0.3705017864704132    ,0.015712225809693336  ,0.4944186210632324
Test_618 ,1.3305166248755995e-05,2.1954467229079455e-05,3.952293991460465e-05 ,0.9999252557754517
Test_619 ,0.02343500219285488   ,0.36951443552970886   ,0.5966759920120239    ,0.010374648496508598
Test_620 ,1.005886952043511e-05 ,0.9770255088806152    ,0.022694900631904602  ,0.0002695153816603124
Test_621 ,0.0013009188696742058 ,0.0009489868534728885 ,4.205487493891269e-05 ,0.9977079629898071
Test_622 ,0.0011916774092242122 ,0.3846557140350342    ,0.6099916696548462    ,0.004160917829722166
Test_623 ,7.382889634754974e-06 ,0.0001921273214975372 ,2.7684345695888624e-05,0.999772846698761
Test_624 ,5.081750714452937e-06 ,0.9077670574188232    ,0.09168977290391922   ,0.0005381201626732945
Test_625 ,0.5930211544036865    ,0.2129031866788864    ,0.01988016441464424   ,0.17419548332691193
Test_626 ,7.688785990467295e-05 ,0.00013376082642935216,0.9997455477714539    ,4.383625855552964e-05
Test_627 ,0.7085320949554443    ,0.2342047542333603    ,0.0075356983579695225 ,0.04972749203443527
Test_628 ,0.0001760368759278208 ,0.0006389081827364862 ,0.00020656264678109437,0.9989784955978394
Test_629 ,0.9999895095825195    ,3.5431471587799024e-06,5.593275545834331e-06 ,1.3127948932378786e-06
Test_630 ,0.9999592304229736    ,1.5439261915162206e-05,5.54409461983596e-06  ,1.9766768673434854e-05
Test_631 ,0.9885993003845215    ,7.339935837080702e-05 ,0.00020307692466303706,0.011124313808977604
Test_632 ,0.9920561909675598    ,3.346192534081638e-05 ,0.0002154872490791604 ,0.007694903761148453
Test_633 ,0.00010459686745889485,0.00018664108938537538,0.9995001554489136    ,0.0002086238528136164
Test_634 ,1.4224772712623235e-05,4.463935692911036e-05 ,2.254764513054397e-05 ,0.9999186992645264
Test_635 ,0.9946554899215698    ,0.001456499332562089  ,9.246660192729905e-05 ,0.0037954896688461304
Test_636 ,2.3558915927424096e-05,0.0007648467435501516 ,0.00036820973036810756,0.9988434314727783
Test_637 ,7.872124115237966e-05 ,5.7997672229248565e-06,0.9998881816864014    ,2.7349056836101227e-05
Test_638 ,0.17414937913417816   ,0.012561297975480556  ,0.001298364601098001  ,0.8119908571243286
Test_639 ,5.3210977057460696e-05,0.012009413912892342  ,0.987592875957489     ,0.0003445233160164207
Test_640 ,4.905884634354152e-05 ,6.756826769560575e-05 ,8.43719462864101e-05  ,0.9997989535331726
Test_641 ,0.0003892094537150115 ,0.005019759759306908  ,0.9939352869987488    ,0.0006557735614478588
Test_642 ,1.0739274785009911e-06,2.2290281776804477e-05,7.841927072149701e-06 ,0.9999687671661377
Test_643 ,0.9999797344207764    ,9.33171668293653e-06  ,5.6952644627017435e-06,5.168731149751693e-06
Test_644 ,0.00040630600415170193,0.0006542433402501047 ,0.000182240255526267  ,0.9987572431564331
Test_645 ,0.9997219443321228    ,0.00017336754535790533,7.060707503114827e-06 ,9.764347487362102e-05
Test_646 ,0.00020130627672187984,6.635395402554423e-05 ,0.9997044205665588    ,2.7951260562986135e-05
Test_647 ,1.7215383195434697e-05,0.7033867239952087    ,0.23617520928382874   ,0.06042075902223587
Test_648 ,0.9999979734420776    ,6.051512855265173e-07 ,3.450732322107797e-07 ,1.0178758884649142e-06
Test_649 ,0.00032175463275052607,0.00019845161295961589,0.9994394183158875    ,4.0312890632776543e-05
Test_650 ,4.7998975787777454e-05,0.0030275420285761356 ,0.9966024160385132    ,0.0003219729696866125
Test_651 ,5.191506602386653e-07 ,8.747035280975979e-06 ,7.779354405101913e-07 ,0.9999899864196777
Test_652 ,0.0003794811782427132 ,0.0006589210825040936 ,0.998847246170044     ,0.00011430648737587035
Test_653 ,0.9999727010726929    ,8.204807272704784e-06 ,1.8592064634503913e-06,1.723054447211325e-05
Test_654 ,0.0072461338713765144 ,0.844113826751709     ,0.1469784528017044    ,0.0016616149805486202
Test_655 ,1.2052199053869117e-05,4.898997940472327e-05 ,9.438127563043963e-06 ,0.9999295473098755
Test_656 ,1.4664644822914852e-06,5.1892478950321674e-05,4.675733180192765e-06 ,0.9999419450759888
Test_657 ,4.0695787902222946e-05,0.0005655711283907294 ,0.9991853833198547    ,0.00020834105089306831
Test_658 ,0.9999858140945435    ,5.396995675255312e-06 ,5.4614579312328715e-06,3.2751672733866144e-06
Test_659 ,0.00032712018582969904,0.10384774953126907   ,0.027924926951527596  ,0.8679001927375793
Test_660 ,2.7262237267677847e-07,6.585339724551886e-05 ,0.9999207258224487    ,1.3211438272264786e-05
Test_661 ,2.8699772883555852e-05,0.0002381070953560993 ,4.152061592321843e-05 ,0.9996917247772217
Test_662 ,4.2924174437075635e-08,1.1270365121163195e-06,5.121987669554073e-07 ,0.9999983310699463
Test_663 ,3.604344601626508e-05 ,0.0009782429551705718 ,0.9985570311546326    ,0.0004286754410713911
Test_664 ,8.32736914162524e-05  ,0.0005064855213277042 ,0.9993463158607483    ,6.388159090420231e-05
Test_665 ,7.458327308995649e-05 ,0.0005348702543415129 ,7.205828296719119e-05 ,0.9993184804916382
Test_666 ,4.988379077985883e-05 ,0.0013839697930961847 ,0.9967748522758484    ,0.0017912555485963821
Test_667 ,0.9999347925186157    ,1.751296076690778e-05 ,2.052169838862028e-05 ,2.7165169740328565e-05
Test_668 ,0.0001923419040394947 ,0.008185215294361115  ,0.9904758334159851    ,0.0011466830037534237
Test_669 ,0.0012179772602394223 ,0.0002532315847929567 ,0.9983762502670288    ,0.00015247450210154057
Test_670 ,8.157013326126616e-06 ,0.009283533319830894  ,0.9887591600418091    ,0.00194920611102134
Test_671 ,0.00014743056090082973,0.0022934505250304937 ,0.9972694516181946    ,0.00028962292708456516
Test_672 ,0.9995198249816895    ,0.0002192093525081873 ,6.363605643855408e-05 ,0.0001973905018530786
Test_673 ,0.00028221873799338937,0.004088204354047775  ,0.992422878742218     ,0.0032068106811493635
Test_674 ,1.1272957635810599e-05,0.01744225062429905   ,0.9821414947509766    ,0.00040505046490579844
Test_675 ,0.999983549118042     ,3.0185999548848486e-06,3.517199957059347e-06 ,9.828717338677961e-06
Test_676 ,0.9999403953552246    ,1.8703742171055637e-05,5.1620845624711365e-06,3.573610956664197e-05
Test_677 ,0.00010654714424163103,0.0004140996898058802 ,0.00010080785432364792,0.9993784427642822
Test_678 ,0.0008258442976512015 ,0.0004402075719553977 ,0.00022709864424541593,0.9985068440437317
Test_679 ,3.782311250688508e-05 ,0.0001399566826876253 ,0.9998133778572083    ,8.84899236552883e-06
Test_680 ,7.524924512836151e-06 ,9.339069947600365e-05 ,1.2363322639430407e-05,0.9998866319656372
Test_681 ,0.9983314871788025    ,0.0010648126481100917 ,7.36171132302843e-05  ,0.0005300280172377825
Test_682 ,0.9994723200798035    ,0.0002060365950455889 ,2.5159371944027953e-05,0.0002965122112073004
Test_683 ,3.496834892757761e-07 ,0.00021763435506727546,2.9630451535922475e-05,0.9997523427009583
Test_684 ,1.2553834494610783e-05,0.00014678886509500444,6.6105558289564215e-06,0.9998339414596558
Test_685 ,0.999971866607666     ,2.2292944777291268e-05,1.102871124203375e-06 ,4.768382950715022e-06
Test_686 ,1.2993178870601696e-06,7.694819942116737e-05 ,2.0669397144956747e-06,0.9999196529388428
Test_687 ,0.9999860525131226    ,4.778387847181875e-06 ,2.3377815523417667e-06,6.7970513555337675e-06
Test_688 ,0.0005152447847649455 ,0.10986874252557755   ,0.056393470615148544  ,0.8332225680351257
Test_689 ,1.8663056835066527e-05,6.347608723444864e-05 ,1.2084956324542873e-05,0.9999057054519653
Test_690 ,0.00026966267614625394,0.005319316405802965  ,0.00040282984264194965,0.9940081834793091
Test_691 ,0.9999923706054688    ,1.6644402194287977e-06,3.6485209875536384e-06,2.231544613096048e-06
Test_692 ,4.831103524338687e-06 ,0.005582692101597786  ,0.9936885237693787    ,0.0007239143596962094
Test_693 ,0.9999741315841675    ,1.9491602870402858e-05,1.9192441413906636e-06,4.41095608039177e-06
Test_694 ,0.00019532327132765204,0.004261657129973173  ,0.0010402353946119547 ,0.9945027828216553
Test_695 ,0.9999421834945679    ,3.27458546962589e-05  ,4.665890173782827e-06 ,2.0453349861782044e-05
Test_696 ,4.267644544597715e-05 ,3.2638872653478757e-06,0.999951958656311     ,2.0629377104341984e-06
Test_697 ,6.847426266176626e-05 ,0.0011600550496950746 ,0.9971131086349487    ,0.0016583743272349238
Test_698 ,0.6112301349639893    ,0.08313640207052231   ,0.005482771433889866  ,0.30015069246292114
Test_699 ,5.620219667434867e-07 ,3.682664828374982e-05 ,1.9286380847916007e-06,0.9999606609344482
Test_700 ,1.8721779269981198e-05,7.130645099096e-05    ,0.9998999834060669    ,1.0044381269835867e-05
Test_701 ,0.15612541139125824   ,0.02329591102898121   ,0.005719420965760946  ,0.8148592710494995
Test_702 ,0.031160103157162666  ,0.0007686466560699046 ,0.000802303256932646  ,0.9672689437866211
Test_703 ,8.628531941212714e-05 ,0.000372442533262074  ,0.9995118379592896    ,2.940748345281463e-05
Test_704 ,6.15696899330942e-06  ,7.476713653886691e-05 ,0.9998959302902222    ,2.3076232537277974e-05
Test_705 ,0.0001270386710530147 ,0.001549978624098003  ,0.9982531666755676    ,6.980010948609561e-05
Test_706 ,0.9998855590820312    ,3.434164318605326e-05 ,4.3364234443288296e-05,3.667465352918953e-05
Test_707 ,8.747942774789408e-05 ,4.1954197513405234e-05,0.0005687205120921135 ,0.9993019104003906
Test_708 ,0.6664084196090698    ,0.003701305016875267  ,0.00025717593962326646,0.3296331465244293
Test_709 ,1.3514962120098062e-05,0.0001075666441465728 ,0.9998719692230225    ,7.000186087680049e-06
Test_710 ,1.3056277566647623e-05,0.011352156288921833  ,0.9858570098876953    ,0.0027778400108218193
Test_711 ,0.9999938011169434    ,4.393321887619095e-06 ,3.588193067116663e-07 ,1.4232780358724995e-06
Test_712 ,5.188181603443809e-05 ,0.00031555231544189155,7.14082270860672e-05  ,0.9995611310005188
Test_713 ,0.0033950393553823233 ,0.2998288869857788    ,0.012676866725087166  ,0.6840991973876953
Test_714 ,0.00020687162759713829,0.9806438684463501    ,0.004019046202301979  ,0.015130224637687206
Test_715 ,9.5657787824166e-06   ,3.9026235754135996e-05,0.9999438524246216    ,7.590288987557869e-06
Test_716 ,5.9319576394045725e-05,5.66743801755365e-05  ,1.4267116057453677e-05,0.9998698234558105
Test_717 ,0.00038503791438415647,0.0017156540416181087 ,0.9977537989616394    ,0.00014554937661159784
Test_718 ,0.04629611596465111   ,0.0019203773699700832 ,0.9511169195175171    ,0.0006665106047876179
Test_719 ,0.016222309321165085  ,0.0101822130382061    ,0.9722007513046265    ,0.00139468046836555
Test_720 ,0.9999138116836548    ,1.4242959878174588e-05,3.3105154670920456e-06,6.863876478746533e-05
Test_721 ,0.0016240756958723068 ,0.00100675446446985   ,0.9970535039901733    ,0.00031564233358949423
Test_722 ,1.5009170510893455e-06,0.00012980043538846076,0.9998407363891602    ,2.791377846733667e-05
Test_723 ,0.9999240636825562    ,2.6044554033433087e-05,1.7782385839382187e-05,3.217005723854527e-05
Test_724 ,0.00032093285699374974,0.021392537280917168  ,0.977627694606781     ,0.0006588224205188453
